"county","leaid","district_enroll","county_enroll","schnam","gslo","gshi","openenroll","level","multibdy","enrollment","districtname","control","physicalcity","physicalstate","enrollment_1","date","teachingmethod","sportsparticipation","onlineinstructionincrease","networkinvestment","hardwareinvestment","staffmaskpolicy","studentmaskpolicy","studentillnessreturnpolicy","studentisolationarea","schooltemporaryshutdown","parentoptoutclassroomteachin_55","lastverifieddate","opendategrouped"
"CUYAHOGA",3904660,4913,98343,"Parkside Elementary School","PK","4",0,"1",0,465,"Solon City School District","Public","Solon","OH",4913,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3904660,4913,98343,"Arthur Road Elementary School","1","4",0,"1",0,73,"Solon City School District","Public","Solon","OH",4913,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3904660,4913,98343,"Dorothy E Lewis Elementary School","KG","4",0,"1",0,473,"Solon City School District","Public","Solon","OH",4913,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3904660,4913,98343,"Orchard Middle School","5","6",0,"2",0,640,"Solon City School District","Public","Solon","OH",4913,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3904660,4913,98343,"Grace L Roxbury Elementary School","KG","4",0,"1",0,480,"Solon City School District","Public","Solon","OH",4913,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3904660,4913,98343,"Solon High School","8","12",0,"3",0,1636,"Solon City School District","Public","Solon","OH",4913,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3910016,2264,98343,"Ballard Brady Middle School","6","8",0,"2",0,448,"Orange City School District","Public","Pepper Pike","OH",2264,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3910016,2264,98343,"Orange High School","9","12",0,"3",0,691,"Orange City School District","Public","Pepper Pike","OH",2264,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3910016,2264,98343,"Moreland Hills Elementary School","KG","5",0,"1",0,827,"Orange City School District","Public","Pepper Pike","OH",2264,NA,"Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending","Pending",NA,NA
"CUYAHOGA",3910017,3362,98343,"Bedford High School","9","12",0,"3",0,1034,"Bedford City School District","Public","Bedford","OH",3362,"2020-09-08","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-19","2020-09-09"
"CUYAHOGA",3910017,3362,98343,"Carylwood Intermediate School","4","6",0,"2",0,330,"Bedford City School District","Public","Bedford","OH",3362,"2020-09-08","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-19","2020-09-09"
"CUYAHOGA",3910017,3362,98343,"Central Primary School","KG","3",0,"1",0,439,"Bedford City School District","Public","Bedford","OH",3362,"2020-09-08","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-19","2020-09-09"
"CUYAHOGA",3910017,3362,98343,"Glendale Primary School","PK","3",0,"1",0,493,"Bedford City School District","Public","Bedford","OH",3362,"2020-09-08","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-19","2020-09-09"
"CUYAHOGA",3910017,3362,98343,"Heskett Middle School","7","8",0,"2",0,536,"Bedford City School District","Public","Bedford","OH",3362,"2020-09-08","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-19","2020-09-09"
"CUYAHOGA",3910017,3362,98343,"Columbus Intermediate School","4","6",0,"2",0,384,"Bedford City School District","Public","Bedford","OH",3362,"2020-09-08","Hybrid","Yes","Yes","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-19","2020-09-09"
"DARKE",3904409,2546,8651,"Greenville Intermediate School","3","4",0,"1",0,938,"Greenville City Schools","Public","Greenville","OH",2223,"2020-09-08","Online Only","Yes","Unknown","Unknown","No","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-12-18","2020-09-09"
"DARKE",3904409,2546,8651,"Greenville Senior High School","9","12",0,"3",0,837,"Greenville City Schools","Public","Greenville","OH",2223,"2020-09-08","Online Only","Yes","Unknown","Unknown","No","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-12-18","2020-09-09"
"DARKE",3904409,2546,8651,"Greenville Junior High School","7","8",0,"2",0,771,"Greenville City Schools","Public","Greenville","OH",2223,"2020-09-08","Online Only","Yes","Unknown","Unknown","No","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-12-18","2020-09-09"
"DARKE",3904409,2546,8651,"Greenville Primary School","KG","2",0,"1",0,NA,"Greenville City Schools","Public","Greenville","OH",2223,"2020-09-08","Online Only","Yes","Unknown","Unknown","No","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-12-18","2020-09-09"
"DARKE",3904409,2546,8651,"Greenville Middle School","5","6",0,"2",0,NA,"Greenville City Schools","Public","Greenville","OH",2223,"2020-09-08","Online Only","Yes","Unknown","Unknown","No","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-12-18","2020-09-09"
"DARKE",3904522,515,8651,"Bradford High School","6","12",0,"4",0,236,"Bradford Exempted Village School Dist","Public","Bradford","OH",515,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-12-11","2020-09-09"
"DARKE",3904522,515,8651,"Bradford Elementary School","KG","5",0,"1",0,238,"Bradford Exempted Village School Dist","Public","Bradford","OH",515,"2020-09-08","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Closed 6-14 days","Yes","2020-12-11","2020-09-09"
"DARKE",3904563,1344,8651,"Versailles Elementary School","KG","4",0,"1",0,506,"Versailles Exempted Village Schools","Public","Versailles","OH",1328,"2020-08-31","On Premises","Yes","No","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","No","2021-01-07","2020-09-02"
"DARKE",3904563,1344,8651,"Versailles High School","9","12",0,"3",0,420,"Versailles Exempted Village Schools","Public","Versailles","OH",1328,"2020-08-31","On Premises","Yes","No","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","No","2021-01-07","2020-09-02"
"DARKE",3904563,1344,8651,"Versailles Middle School","5","8",0,"2",0,418,"Versailles Exempted Village Schools","Public","Versailles","OH",1328,"2020-08-31","On Premises","Yes","No","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","No","2021-01-07","2020-09-02"
"DARKE",3904662,773,8651,"Ansonia Elementary School","PK","6",0,"1",0,470,"Ansonia Local School District","Public","Ansonia","OH",705,"2020-09-08","Hybrid","Yes","No","Unknown","Unknown","Not required","Required for all students","Yes","Yes","Never closed","Yes","2020-10-01","2020-09-09"
"DARKE",3904662,773,8651,"Ansonia High School","9","12",0,"3",0,193,"Ansonia Local School District","Public","Ansonia","OH",705,"2020-09-08","Hybrid","Yes","No","Unknown","Unknown","Not required","Required for all students","Yes","Yes","Never closed","Yes","2020-10-01","2020-09-09"
"DARKE",3904662,773,8651,"Ansonia Middle School","7","8",0,"2",0,110,"Ansonia Local School District","Public","Ansonia","OH",705,"2020-09-08","Hybrid","Yes","No","Unknown","Unknown","Not required","Required for all students","Yes","Yes","Never closed","Yes","2020-10-01","2020-09-09"
"DARKE",3904663,1195,8651,"Arcanum Elementary School","KG","4",0,"1",0,484,"Arcanum Butler Local School District","Public","Arcanum","OH",1187,"2020-09-08","Online Only","Yes","Yes","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-06","2020-09-09"
"DARKE",3904663,1195,8651,"Arcanum High School","9","12",0,"3",0,374,"Arcanum Butler Local School District","Public","Arcanum","OH",1187,"2020-09-08","Online Only","Yes","Yes","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-06","2020-09-09"
"DARKE",3904663,1195,8651,"Butler Middle School","5","8",0,"2",0,337,"Arcanum Butler Local School District","Public","Arcanum","OH",1187,"2020-09-08","Online Only","Yes","Yes","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-06","2020-09-09"
"DARKE",3904664,736,8651,"Franklin Monroe Elementary School","KG","6",0,"1",0,351,"Franklin Monroe Local School District","Public","Arcanum","OH",736,"2020-09-08","Hybrid","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Unknown","Closed 6-14 days","Yes","2021-01-08","2020-09-09"
"DARKE",3904664,736,8651,"Franklin Monroe High School","7","12",0,"3",0,355,"Franklin Monroe Local School District","Public","Arcanum","OH",736,"2020-09-08","Hybrid","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Unknown","Closed 6-14 days","Yes","2021-01-08","2020-09-09"
"DARKE",3904667,720,8651,"Mississinawa Valley Elementary School","PK","6",0,"1",0,394,"Mississinawa Valley School District","Public","Union City","OH",720,"2020-09-08","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-09-24","2020-09-09"
"DARKE",3904667,720,8651,"Mississinawa Valley JR/SR High School","7","12",0,"3",0,267,"Mississinawa Valley School District","Public","Union City","OH",720,"2020-09-08","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Never closed","Yes","2020-09-24","2020-09-09"
"DARKE",3904668,822,8651,"Tri-Village High School","6","12",0,"4",0,355,"Tri-Village Local School District","Public","New Madison","OH",806,"2020-09-08","Hybrid","Yes","Unknown","No","No","Required for all staff","Required for all students","Yes","Unknown","Closed indefinitely","Yes","2020-09-25","2020-09-09"
"DARKE",3904668,822,8651,"Tri-Village Elementary School","PK","6",0,"1",0,467,"Tri-Village Local School District","Public","New Madison","OH",806,"2020-09-08","Hybrid","Yes","Unknown","No","No","Required for all staff","Required for all students","Yes","Unknown","Closed indefinitely","Yes","2020-09-25","2020-09-09"
"DEFIANCE",3904386,2620,6687,"Defiance Middle School","6","9",0,"2",0,573,"Defiance City School District","Public","Defiance","OH",2620,"2020-08-24","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-02","2020-08-26"
"DEFIANCE",3904386,2620,6687,"Defiance High School","9","12",0,"3",0,734,"Defiance City School District","Public","Defiance","OH",2620,"2020-08-24","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-02","2020-08-26"
"DEFIANCE",3904386,2620,6687,"Defiance Elementary School","KG","6",0,"1",0,1146,"Defiance City School District","Public","Defiance","OH",2620,"2020-08-24","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-02","2020-08-26"
"DEFIANCE",3904541,1050,6687,"Hicksville Elementary School","PK","6",0,"1",0,526,"Hicksville Exempted Village School Dist","Public","Hicksville","OH",1050,"2020-09-02","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-12","2020-09-02"
"DEFIANCE",3904541,1050,6687,"Hicksville High School","7","12",0,"3",0,396,"Hicksville Exempted Village School Dist","Public","Hicksville","OH",1050,"2020-09-02","Hybrid","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-11-12","2020-09-02"
"DEFIANCE",3904670,800,6687,"Ayersville Elementary School","KG","6",0,"1",0,401,"Ayersville Local Schools","Public","Defiance","OH",800,"2020-09-03","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","No","Yes","Pending","Yes","2020-12-18","2020-09-09"
"DEFIANCE",3904670,800,6687,"Ayersville High School","7","12",0,"3",0,336,"Ayersville Local Schools","Public","Defiance","OH",800,"2020-09-03","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","No","Yes","Pending","Yes","2020-12-18","2020-09-09"
"DEFIANCE",3904671,1077,6687,"Fairview High School","9","12",0,"3",0,284,"Central Local School District","Public","Sherwood","OH",1077,"2020-09-02","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-02","2020-09-02"
"DEFIANCE",3904671,1077,6687,"Fairview Middle School","6","8",0,"2",0,246,"Central Local School District","Public","Sherwood","OH",1077,"2020-09-02","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-02","2020-09-02"
"DEFIANCE",3904671,1077,6687,"Fairview Elementary School","KG","5",0,"1",0,466,"Central Local School District","Public","Sherwood","OH",1077,"2020-09-02","Hybrid","Yes","Unknown","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Unknown","2020-10-02","2020-09-02"
"DEFIANCE",3904672,1140,6687,"Noble Elementary School","PK","1",0,"1",0,191,"Northeastern Local Schools","Public","Defiance","OH",1140,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-25","2020-09-09"
"DEFIANCE",3904672,1140,6687,"Tinora High School","9","12",0,"3",0,306,"Northeastern Local Schools","Public","Defiance","OH",1140,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-25","2020-09-09"
"DEFIANCE",3904672,1140,6687,"Tinora Junior High School","7","8",0,"2",0,179,"Northeastern Local Schools","Public","Defiance","OH",1140,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-25","2020-09-09"
"DEFIANCE",3904672,1140,6687,"Tinora Elementary School","2","6",0,"1",0,438,"Northeastern Local Schools","Public","Defiance","OH",1140,"2020-09-08","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-25","2020-09-09"
"DELAWARE",3904387,5900,64485,"Robert F Schultz Elementary School","KG","4",0,"1",0,703,"Delaware City School District","Public","Delaware","OH",5900,"2020-08-31","Hybrid","Unknown","Pending","Pending","Pending","Required for all staff","Required for all students","Unknown","Unknown","Unknown","Yes","2020-12-30","2020-09-02"
"DELAWARE",3904387,5900,64485,"David Smith Elementary School","KG","4",0,"1",0,472,"Delaware City School District","Public","Delaware","OH",5900,"2020-08-31","Hybrid","Unknown","Pending","Pending","Pending","Required for all staff","Required for all students","Unknown","Unknown","Unknown","Yes","2020-12-30","2020-09-02"
"DELAWARE",3904387,5900,64485,"Ervin Carlisle Elementary School","KG","4",0,"1",0,575,"Delaware City School District","Public","Delaware","OH",5900,"2020-08-31","Hybrid","Unknown","Pending","Pending","Pending","Required for all staff","Required for all students","Unknown","Unknown","Unknown","Yes","2020-12-30","2020-09-02"
