"","county","date","R.deaths","R.deaths.q2.5","R.deaths.q97.5","R.cases","R.cases.q2.5","R.cases.q97.5"
"10065","GALLIA","2020-10-24",1.5041950693712,0.182165001270894,4.19041925847246,1.19340894765592,0.912863283163803,1.51097102681797
"10066","GALLIA","2020-10-25",1.62099724852865,0.196310287043939,4.51580930324741,1.18483156362579,0.908403565896347,1.49741787647359
"10067","GALLIA","2020-10-26",1.74086113538806,0.210826359823784,4.84972871976362,1.16084616981901,0.890014101999186,1.46710457409107
"10068","GALLIA","2020-10-27",1.86001256496648,0.22525615072162,5.18166335732939,1.15871883297346,0.890391366282337,1.4618470711237
"10069","GALLIA","2020-10-28",1.97400600835377,0.239061285562409,5.49922876505897,1.17695767479026,0.908351085639901,1.47982638797831
"10070","GALLIA","2020-10-29",2.07815132131897,0.251673766120927,5.78935903739887,1.19636628724249,0.927167439989872,1.49935377127227
"10071","GALLIA","2020-10-30",1.08404317997206,0.0274455970772117,3.99890461397128,1.26927949266966,0.993133031090288,1.57878693481888
"10072","GALLIA","2020-10-31",1.1201878914425,0.0283607019418677,4.13223809748943,1.28843360031761,1.01169749817786,1.5981197625494
"10073","GALLIA","2020-11-01",1.14651988898821,0.0290273703995728,4.2293736622216,1.34099474380342,1.0600006972195,1.65452599409214
"10074","GALLIA","2020-11-02",1.16298633121952,0.0294442646221695,4.29011638265102,1.37398905914688,1.09114564224701,1.68893661182912
"10075","GALLIA","2020-11-03",1.17052612322654,0.0296351556284448,4.31792976647402,1.40417735200567,1.12002684855617,1.71996660464777
"10076","GALLIA","2020-11-04",1.17090601083515,0.0296447735499752,4.31933112606829,1.52979582656523,1.23474266984388,1.85598502836576
"10077","GALLIA","2020-11-05",1.16639401221948,0.0295305396353982,4.30268690707796,1.64767430135528,1.34348148265293,1.98244546580413
"10078","GALLIA","2020-11-06",1.15939383562234,0.0293533105084557,4.27686409945359,1.72416988920119,1.41572288675185,2.06256132893457
"10079","GALLIA","2020-11-07",1.15215020934761,0.0291699177693221,4.25014323531545,1.80604079338516,1.493644942856,2.14765959133552
"10080","GALLIA","2020-11-08",1.14657571965227,0.0290287839096052,4.22957961481116,1.86083796472284,1.54774874336801,2.20233804479913
"10081","GALLIA","2020-11-09",1.14419320306388,0.0289684638121008,4.22079079831915,1.93290209883956,1.6183785348516,2.27494087396126
"10082","GALLIA","2020-11-10",1.14615838992649,0.0290182180357416,4.22804013576012,2.04707137388878,1.72849326253529,2.39219650578419
"10083","GALLIA","2020-11-11",1.15332373556878,0.0291996288808543,4.2544722320816,2.11547920429239,1.79751252494303,2.45895878368145
"10084","GALLIA","2020-11-12",1.16631391335546,0.0295285117077393,4.30239143202418,2.17983666562233,1.86357241170022,2.52052409665392
"10085","GALLIA","2020-11-13",1.18559564840341,0.0300166829732873,4.37351942828225,2.2264286056146,1.91387892933726,2.5622703157945
"10086","GALLIA","2020-11-14",1.21153419515406,0.0306733901193116,4.46920360046026,2.25617004645777,1.94907929021934,2.58539697400076
